bench,ORDER,n,t
create,2,964,0.0001510075
create,2,965,0.0001543365
create,2,966,0.000153611625
create,2,967,0.00015516612500000003
create,2,968,0.00015205125
create,2,969,0.00015032650000000003
create,2,970,0.000149534875
create,2,971,0.000158132375
create,2,972,0.000156682
create,2,973,0.00015680837500000003
create,2,974,0.000150485
create,2,975,0.00015679200000000003
create,2,976,0.000151732375
create,2,977,0.000149782375
create,2,978,0.000156835875
create,2,979,0.00015253975
create,2,980,0.00015262225
create,2,981,0.00015234200000000003
create,2,982,0.00015324299999999998
create,2,983,0.000149864875
create,2,984,0.000154292625
create,2,985,0.000153759625
create,2,986,0.00015691837499999997
create,2,987,0.00015456174999999996
create,2,988,0.00015312774999999998
create,2,989,0.00015613787499999996
create,2,990,0.000154363375
create,2,991,0.000155989875
create,2,992,0.00015433062500000002
create,2,993,0.00015165574999999998
create,2,994,0.00015416625000000002
create,2,995,0.000150991125
create,2,996,0.000152715875
create,2,997,0.00015477
create,2,998,0.000153106125
create,2,999,0.00015399537500000002
create,2,1000,0.000154089
create,2,1001,0.00015703362500000002
create,2,1002,0.000152968625
create,2,1003,0.00015425987500000002
create,2,1004,0.00015906612499999999
create,2,1005,0.00015642924999999998
create,2,1006,0.00015705000000000002
create,2,1007,0.00015463775000000004
create,2,1008,0.000155138625
create,2,1009,0.00015123737500000002
create,2,1010,0.0001538585
create,2,1011,0.00015766025
create,2,1012,0.00015093025000000002
create,2,1013,0.00015606124999999996
create,2,1014,0.00015356187499999998
create,2,1015,0.00015546212500000003
create,2,1016,0.000152540375
create,2,1017,0.000154017625
create,2,1018,0.000153171625
create,2,1019,0.000154918625
create,2,1020,0.00014910662499999997
create,2,1021,0.000149496875
create,2,1022,0.000153754375
create,2,1023,0.00015646199999999998
create,2,1024,0.00015230924999999997
create,2,1025,0.00015411125
create,2,1026,0.00015670949999999997
create,2,1027,0.000153292125
create,2,1028,0.00015584125000000002
create,2,1029,0.00015292474999999996
create,2,1030,0.000152578375
create,2,1031,0.00015536325
create,2,1032,0.00015009537499999998
create,2,1033,0.0001521115
create,2,1034,0.00015632512499999998
create,2,1035,0.000152237875
create,2,1036,0.000152182875
create,2,1037,0.00015550074999999997
create,2,1038,0.000155523
create,2,1039,0.00015597874999999996
create,2,1040,0.000151166625
create,2,1041,0.00015491275000000004
create,2,1042,0.00015524275000000003
create,2,1043,0.0001561765
create,2,1044,0.00015622037499999998
create,2,1045,0.00015743437500000002
create,2,1046,0.000155989875
create,2,1047,0.0001538585
create,2,1048,0.00015380875
create,2,1049,0.000154858375
create,2,1050,0.00015697862500000002
create,2,1051,0.00015805512499999998
create,2,1052,0.00015322662499999998
create,2,1053,0.00015455062499999996
create,2,1054,0.0001563795
create,2,1055,0.00015602262500000001
create,2,1056,0.00015384212499999997
create,2,1057,0.00015382575
create,2,1058,0.000154918625
create,2,1059,0.000153573
create,2,1060,0.00015809375
create,2,1061,0.00015740750000000004
create,2,1062,0.000150540625
create,2,1063,0.000155649375
create,2,1064,0.000155979375
create,2,1065,0.000152886125
create,2,1066,0.0001568195
create,2,1067,0.0001572085
create,2,1068,0.00015013400000000004
create,2,1069,0.000159385
create,2,1070,0.00015488525
create,2,1071,0.000156253125
create,2,1072,0.00015579800000000002
create,2,1073,0.000154660625
create,2,1074,0.00015823062499999998
create,2,1075,0.00015411125
create,2,1076,0.0001500685
create,2,1077,0.00015530362500000002
create,2,1078,0.00015558325000000002
create,2,1079,0.000155138
create,2,1080,0.000154292
create,2,1081,0.000161549125
create,2,1082,0.0001546495
create,2,1083,0.0001540615
create,2,1084,0.00016347750000000001
create,2,1085,0.00015429787500000002
create,2,1086,0.0001563965
create,2,1087,0.00015712725
create,2,1088,0.00015815987499999997
create,2,1089,0.00015828625
create,2,1090,0.00015362799999999997
create,2,1091,0.000157226125
create,2,1092,0.00015355075
create,2,1093,0.00015500637500000003
create,2,1094,0.00015622562499999999
create,2,1095,0.00015712725
create,2,1096,0.000160532875
create,2,1097,0.00015607175
create,2,1098,0.00015317100000000001
create,2,1099,0.00015978574999999997
create,2,1100,0.000155874625
create,2,1101,0.000155363875
create,2,1102,0.00015878062500000002
create,2,1103,0.0001549625
create,2,1104,0.00015865950000000002
create,2,1105,0.000155319375
create,2,1106,0.00016069787500000004
create,2,1107,0.00015481974999999998
create,2,1108,0.00015705524999999997
create,2,1109,0.00015827512500000003
create,2,1110,0.00015560549999999997
create,2,1111,0.00015323249999999995
create,2,1112,0.00015729750000000002
create,2,1113,0.000153474125
create,2,1114,0.00015514975000000003
create,2,1115,0.00015211675
create,2,1116,0.000153353
create,2,1117,0.00015951075000000003
create,2,1118,0.000154868875
create,2,1119,0.000156467875
create,2,1120,0.000156940625
create,2,1121,0.00016309774999999997
create,2,1122,0.000159033375
create,2,1123,0.000154770625
create,2,1124,0.00015349049999999998
create,2,1125,0.00015633037499999998
create,2,1126,0.00015587462499999996
create,2,1127,0.000152507
create,2,1128,0.00015661649999999997
create,2,1129,0.00015496774999999998
create,2,1130,0.000154309
create,2,1131,0.00015798374999999998
create,2,1132,0.000161769125
create,2,1133,0.00015544575
create,2,1134,0.00015512687500000003
create,2,1135,0.00015809375000000003
create,2,1136,0.00015279250000000002
create,2,1137,0.0001588245
create,2,1138,0.000156923625
create,2,1139,0.00015652287500000003
create,2,1140,0.00015680837499999997
create,2,1141,0.00015616537500000004
create,2,1142,0.00015787375
create,2,1143,0.00015643974999999998
create,2,1144,0.000157006125
create,2,1145,0.00015542937500000002
create,2,1146,0.00016099449999999998
create,2,1147,0.00015674225
create,2,1148,0.00016026900000000002
create,2,1149,0.00015605012500000001
create,2,1150,0.00015501162499999998
create,2,1151,0.00015746775000000001
create,2,1152,0.00015662175
create,2,1153,0.00015573712500000002
create,2,1154,0.00015769824999999998
create,2,1155,0.00016007125000000002
create,2,1156,0.00015293525000000002
create,2,1157,0.00015460562499999998
create,2,1158,0.00016007125000000005
create,2,1159,0.000160307625
create,2,1160,0.00016040062500000002
create,2,1161,0.0001587695
create,2,1162,0.00016092312499999998
create,2,1163,0.00015815925
create,2,1164,0.00015983025
create,2,1165,0.000156511125
create,2,1166,0.00015758299999999999
create,2,1167,0.00015852200000000002
create,2,1168,0.000157857375
create,2,1169,0.00015270475
create,2,1170,0.00016177437500000002
create,2,1171,0.00016028012499999996
create,2,1172,0.000156500625
create,2,1173,0.000155253875
create,2,1174,0.000156039
create,2,1175,0.000160379
create,2,1176,0.00015958799999999998
create,2,1177,0.00015548437500000002
create,2,1178,0.000161416875
create,2,1179,0.000159291375
create,2,1180,0.0001607195
create,2,1181,0.00016031875
create,2,1182,0.000154259875
create,2,1183,0.000157616375
create,2,1184,0.000157736875
create,2,1185,0.00015898362500000004
create,2,1186,0.00015590212499999996
create,2,1187,0.00016116475000000003
create,2,1188,0.00015667674999999997
create,2,1189,0.000157654375
create,2,1190,0.000158495125
create,2,1191,0.000162142375
create,2,1192,0.00015721500000000002
create,2,1193,0.00015616599999999998
create,2,1194,0.00016147775
create,2,1195,0.00015693412499999997
create,2,1196,0.00015531999999999997
create,2,1197,0.00016222487499999998
create,2,1198,0.00015869287500000002
create,2,1199,0.00016258175
create,2,1200,0.00015865950000000005
create,2,1201,0.00015623149999999998
create,2,1202,0.00015490225
create,2,1203,0.00016147775
create,2,1204,0.00016059312500000001
create,2,1205,0.00016134025
create,2,1206,0.00015992850000000003
create,2,1207,0.00016057675
create,2,1208,0.00016255425
create,2,1209,0.00015986237500000006
create,2,1210,0.00016129049999999998
create,2,1211,0.00015597350000000001
create,2,1212,0.0001606265
create,2,1213,0.00016020875000000002
create,2,1214,0.0001595985
create,2,1215,0.00015974125000000003
create,2,1216,0.00015896137500000002
create,2,1217,0.00015553349999999997
create,2,1218,0.00015812125000000003
create,2,1219,0.000159214125
create,2,1220,0.000158264
create,2,1221,0.000157731
create,2,1222,0.000159779875
create,2,1223,0.000162708125
create,2,1224,0.00016187325000000002
create,2,1225,0.00015720387499999997
create,2,1226,0.000165130875
create,2,1227,0.000159544125
create,2,1228,0.00016046150000000002
create,2,1229,0.000159576875
create,2,1230,0.00016319662500000005
create,2,1231,0.00015979687500000003
create,2,1232,0.00016032925000000005
create,2,1233,0.000158170375
create,2,1234,0.00016174162500000002
create,2,1235,0.000160219875
create,2,1236,0.00016247637500000001
create,2,1237,0.0001612525
create,2,1238,0.00016282925000000005
create,2,1239,0.00016147187499999997
create,2,1240,0.00016518000000000001
create,2,1241,0.00015891225000000002
create,2,1242,0.00015860449999999997
create,2,1243,0.00015719862500000005
create,2,1244,0.00016153737499999997
create,2,1245,0.000159654125
create,2,1246,0.000161724625
create,2,1247,0.00016028537500000002
create,2,1248,0.00016024149999999997
create,2,1249,0.00015661587500000003
create,2,1250,0.000162010125
create,2,1251,0.00016193350000000002
create,2,1252,0.000157807625
create,2,1253,0.000157236625
create,2,1254,0.00015643975
create,2,1255,0.00015869225
create,2,1256,0.00015941775
create,2,1257,0.00015867587500000002
create,2,1258,0.00016224125
create,2,1259,0.000161428
create,2,1260,0.00016020875
create,2,1261,0.00015903862500000001
create,2,1262,0.000160269
create,2,1263,0.00015619287499999998
create,2,1264,0.000159807375
create,2,1265,0.000160735875
create,2,1266,0.00016010925000000003
create,2,1267,0.00016230674999999999
create,2,1268,0.00016226875000000004
create,2,1269,0.00015607762499999999
create,2,1270,0.00015882975000000002
create,2,1271,0.00016063700000000001
create,2,1272,0.00015911000000000004
create,2,1273,0.000156956375
create,2,1274,0.00016035150000000002
create,2,1275,0.00016392737499999998
create,2,1276,0.000161839875
create,2,1277,0.000161532125
create,2,1278,0.00016036787500000002
create,2,1279,0.00015816512499999998
create,2,1280,0.00015664925
create,2,1281,0.00016496062500000002
create,2,1282,0.00016120274999999998
create,2,1283,0.000160104
create,2,1284,0.00015980212499999997
create,2,1285,0.00016164800000000002
create,2,1286,0.00015861562500000002
create,2,1287,0.00015844537500000002
create,2,1288,0.000160280125
create,2,1289,0.00015767599999999999
create,2,1290,0.00015933
create,2,1291,0.00016198850000000002
create,2,1292,0.00016172987500000002
create,2,1293,0.0001629275
create,2,1294,0.00016300999999999997
create,2,1295,0.00015881337500000002
create,2,1296,0.00015776962499999998
create,2,1297,0.00015839562499999997
create,2,1298,0.000159741875
create,2,1299,0.000163421875
create,2,1300,0.00016012625
create,2,1301,0.000161576625
create,2,1302,0.00016405962499999998
create,2,1303,0.00015786324999999995
create,2,1304,0.00016108225
create,2,1305,0.0001600215
create,2,1306,0.00015863787500000002
create,2,1307,0.000163829125
create,2,1308,0.00016260925000000003
create,2,1309,0.00016017537499999997
create,2,1310,0.00016416375
create,2,1311,0.000163966
create,2,1312,0.00016369687500000004
create,2,1313,0.00015941775000000003
create,2,1314,0.00015899475000000001
create,2,1315,0.000160022125
create,2,1316,0.00016050012500000001
create,2,1317,0.00016085175000000003
create,2,1318,0.000161043625
create,2,1319,0.0001650975
create,2,1320,0.000161471875
create,2,1321,0.00016374075000000004
create,2,1322,0.000155413
create,2,1323,0.000157577125
create,2,1324,0.00016305975000000002
create,2,1325,0.000160906125
create,2,1326,0.00016393325000000004
create,2,1327,0.00016260924999999998
create,2,1328,0.000158961375
create,2,1329,0.00016437262499999997
create,2,1330,0.00016376824999999999
create,2,1331,0.0001616755
create,2,1332,0.00015970325
create,2,1333,0.00015608875
create,2,1334,0.00015917550000000001
create,2,1335,0.00016270812500000003
create,2,1336,0.00016162575
create,2,1337,0.00015804925
create,2,1338,0.00016013150000000002
create,2,1339,0.00016106000000000003
create,2,1340,0.000161648
create,2,1341,0.000163180875
create,2,1342,0.00015774737500000004
create,2,1343,0.000156818875
create,2,1344,0.000157121375
create,2,1345,0.000166377625
create,2,1346,0.00016089500000000004
create,2,1347,0.00015975825
create,2,1348,0.00016382849999999998
create,2,1349,0.00016259812499999998
create,2,1350,0.00015996712500000002
create,2,1351,0.00015852199999999997
create,2,1352,0.0001667515
create,2,1353,0.00015958799999999998
create,2,1354,0.000160868125
create,2,1355,0.00016008762499999997
create,2,1356,0.000162219
create,2,1357,0.00016293925
create,2,1358,0.000158730875
create,2,1359,0.00016003325
create,2,1360,0.00016228512499999998
create,2,1361,0.00016393849999999998
create,2,1362,0.000162367
create,2,1363,0.00016022512500000002
create,2,1364,0.000160955875
create,2,1365,0.000160521125
create,2,1366,0.00016084
create,2,1367,0.00015959324999999998
create,2,1368,0.000163581625
create,2,1369,0.00016362550000000001
create,2,1370,0.00015975300000000003
create,2,1371,0.00016898700000000003
create,2,1372,0.00016190600000000002
create,2,1373,0.000163818
create,2,1374,0.000160785625
create,2,1375,0.000160747
create,2,1376,0.00016042287500000002
create,2,1377,0.00016193875
create,2,1378,0.00015986825000000003
